Metadata_Experiment,drug,Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,plate,row,col,bleach,strain,well_censor,well_censor_reason,notes,concentration_um,diluent,class
ben1,Albendazole,p003,G09,48h,10,15hHB101,3,G,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H01,48h,10,15hHB101,3,H,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H02,48h,10,15hHB101,3,H,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H03,48h,10,15hHB101,3,H,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H04,48h,10,15hHB101,3,H,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H05,48h,10,15hHB101,3,H,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H06,48h,10,15hHB101,3,H,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H07,48h,10,15hHB101,3,H,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H08,48h,10,15hHB101,3,H,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p003,H09,48h,10,15hHB101,3,H,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A01,48h,10,15hHB101,4,A,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A02,48h,10,15hHB101,4,A,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A03,48h,10,15hHB101,4,A,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A04,48h,10,15hHB101,4,A,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A05,48h,10,15hHB101,4,A,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A06,48h,10,15hHB101,4,A,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A07,48h,10,15hHB101,4,A,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A08,48h,10,15hHB101,4,A,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A09,48h,10,15hHB101,4,A,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,A10,48h,10,15hHB101,4,A,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B01,48h,10,15hHB101,4,B,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B02,48h,10,15hHB101,4,B,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B03,48h,10,15hHB101,4,B,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B04,48h,10,15hHB101,4,B,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B05,48h,10,15hHB101,4,B,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B06,48h,10,15hHB101,4,B,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B07,48h,10,15hHB101,4,B,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B08,48h,10,15hHB101,4,B,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B09,48h,10,15hHB101,4,B,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,B10,48h,10,15hHB101,4,B,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C01,48h,10,15hHB101,4,C,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C02,48h,10,15hHB101,4,C,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C03,48h,10,15hHB101,4,C,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C04,48h,10,15hHB101,4,C,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C05,48h,10,15hHB101,4,C,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C06,48h,10,15hHB101,4,C,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C07,48h,10,15hHB101,4,C,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C08,48h,10,15hHB101,4,C,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C09,48h,10,15hHB101,4,C,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,C10,48h,10,15hHB101,4,C,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D01,48h,10,15hHB101,4,D,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D02,48h,10,15hHB101,4,D,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D03,48h,10,15hHB101,4,D,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D04,48h,10,15hHB101,4,D,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D05,48h,10,15hHB101,4,D,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D06,48h,10,15hHB101,4,D,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D07,48h,10,15hHB101,4,D,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D08,48h,10,15hHB101,4,D,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D09,48h,10,15hHB101,4,D,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,D10,48h,10,15hHB101,4,D,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E01,48h,10,15hHB101,4,E,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E02,48h,10,15hHB101,4,E,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E03,48h,10,15hHB101,4,E,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E04,48h,10,15hHB101,4,E,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E05,48h,10,15hHB101,4,E,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E06,48h,10,15hHB101,4,E,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E07,48h,10,15hHB101,4,E,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E08,48h,10,15hHB101,4,E,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E09,48h,10,15hHB101,4,E,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,E10,48h,10,15hHB101,4,E,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F01,48h,10,15hHB101,4,F,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F02,48h,10,15hHB101,4,F,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F03,48h,10,15hHB101,4,F,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F04,48h,10,15hHB101,4,F,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F05,48h,10,15hHB101,4,F,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F06,48h,10,15hHB101,4,F,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F07,48h,10,15hHB101,4,F,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F08,48h,10,15hHB101,4,F,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F09,48h,10,15hHB101,4,F,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,F10,48h,10,15hHB101,4,F,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G01,48h,10,15hHB101,4,G,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G02,48h,10,15hHB101,4,G,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G03,48h,10,15hHB101,4,G,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G04,48h,10,15hHB101,4,G,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G05,48h,10,15hHB101,4,G,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G06,48h,10,15hHB101,4,G,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G07,48h,10,15hHB101,4,G,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G08,48h,10,15hHB101,4,G,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G09,48h,10,15hHB101,4,G,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,G10,48h,10,15hHB101,4,G,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H01,48h,10,15hHB101,4,H,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H02,48h,10,15hHB101,4,H,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H03,48h,10,15hHB101,4,H,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H04,48h,10,15hHB101,4,H,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H05,48h,10,15hHB101,4,H,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H06,48h,10,15hHB101,4,H,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H07,48h,10,15hHB101,4,H,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H08,48h,10,15hHB101,4,H,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H09,48h,10,15hHB101,4,H,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p004,H10,48h,10,15hHB101,4,H,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A01,48h,10,15hHB101,5,A,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A02,48h,10,15hHB101,5,A,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A03,48h,10,15hHB101,5,A,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A04,48h,10,15hHB101,5,A,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A05,48h,10,15hHB101,5,A,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A06,48h,10,15hHB101,5,A,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A07,48h,10,15hHB101,5,A,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A08,48h,10,15hHB101,5,A,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,A09,48h,10,15hHB101,5,A,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B01,48h,10,15hHB101,5,B,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B02,48h,10,15hHB101,5,B,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B03,48h,10,15hHB101,5,B,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B04,48h,10,15hHB101,5,B,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B05,48h,10,15hHB101,5,B,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B06,48h,10,15hHB101,5,B,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B07,48h,10,15hHB101,5,B,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B08,48h,10,15hHB101,5,B,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,B09,48h,10,15hHB101,5,B,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C01,48h,10,15hHB101,5,C,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C02,48h,10,15hHB101,5,C,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C03,48h,10,15hHB101,5,C,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C04,48h,10,15hHB101,5,C,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C05,48h,10,15hHB101,5,C,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C06,48h,10,15hHB101,5,C,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C07,48h,10,15hHB101,5,C,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C08,48h,10,15hHB101,5,C,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,C09,48h,10,15hHB101,5,C,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D01,48h,10,15hHB101,5,D,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D02,48h,10,15hHB101,5,D,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D03,48h,10,15hHB101,5,D,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D04,48h,10,15hHB101,5,D,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D05,48h,10,15hHB101,5,D,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D06,48h,10,15hHB101,5,D,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D07,48h,10,15hHB101,5,D,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D08,48h,10,15hHB101,5,D,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,D09,48h,10,15hHB101,5,D,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E01,48h,10,15hHB101,5,E,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E02,48h,10,15hHB101,5,E,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E03,48h,10,15hHB101,5,E,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E04,48h,10,15hHB101,5,E,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E05,48h,10,15hHB101,5,E,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E06,48h,10,15hHB101,5,E,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E07,48h,10,15hHB101,5,E,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E08,48h,10,15hHB101,5,E,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,E09,48h,10,15hHB101,5,E,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F01,48h,10,15hHB101,5,F,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F02,48h,10,15hHB101,5,F,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F03,48h,10,15hHB101,5,F,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F04,48h,10,15hHB101,5,F,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F05,48h,10,15hHB101,5,F,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F06,48h,10,15hHB101,5,F,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F07,48h,10,15hHB101,5,F,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F08,48h,10,15hHB101,5,F,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,F09,48h,10,15hHB101,5,F,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G01,48h,10,15hHB101,5,G,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G02,48h,10,15hHB101,5,G,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G03,48h,10,15hHB101,5,G,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G04,48h,10,15hHB101,5,G,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G05,48h,10,15hHB101,5,G,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G06,48h,10,15hHB101,5,G,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G07,48h,10,15hHB101,5,G,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G08,48h,10,15hHB101,5,G,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,G09,48h,10,15hHB101,5,G,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H01,48h,10,15hHB101,5,H,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H02,48h,10,15hHB101,5,H,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H03,48h,10,15hHB101,5,H,3,1,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H04,48h,10,15hHB101,5,H,4,1,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H05,48h,10,15hHB101,5,H,5,1,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H06,48h,10,15hHB101,5,H,6,1,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H07,48h,10,15hHB101,5,H,7,1,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H08,48h,10,15hHB101,5,H,8,1,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p005,H09,48h,10,15hHB101,5,H,9,1,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A01,48h,10,15hHB101,6,A,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A02,48h,10,15hHB101,6,A,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A03,48h,10,15hHB101,6,A,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A04,48h,10,15hHB101,6,A,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A05,48h,10,15hHB101,6,A,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A06,48h,10,15hHB101,6,A,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A07,48h,10,15hHB101,6,A,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A08,48h,10,15hHB101,6,A,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A09,48h,10,15hHB101,6,A,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,A10,48h,10,15hHB101,6,A,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B01,48h,10,15hHB101,6,B,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B02,48h,10,15hHB101,6,B,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B03,48h,10,15hHB101,6,B,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B04,48h,10,15hHB101,6,B,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B05,48h,10,15hHB101,6,B,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B06,48h,10,15hHB101,6,B,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B07,48h,10,15hHB101,6,B,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B08,48h,10,15hHB101,6,B,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B09,48h,10,15hHB101,6,B,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,B10,48h,10,15hHB101,6,B,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C01,48h,10,15hHB101,6,C,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C02,48h,10,15hHB101,6,C,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C03,48h,10,15hHB101,6,C,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C04,48h,10,15hHB101,6,C,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C05,48h,10,15hHB101,6,C,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C06,48h,10,15hHB101,6,C,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C07,48h,10,15hHB101,6,C,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C08,48h,10,15hHB101,6,C,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C09,48h,10,15hHB101,6,C,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,C10,48h,10,15hHB101,6,C,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D01,48h,10,15hHB101,6,D,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D02,48h,10,15hHB101,6,D,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D03,48h,10,15hHB101,6,D,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D04,48h,10,15hHB101,6,D,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D05,48h,10,15hHB101,6,D,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D06,48h,10,15hHB101,6,D,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D07,48h,10,15hHB101,6,D,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D08,48h,10,15hHB101,6,D,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D09,48h,10,15hHB101,6,D,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,D10,48h,10,15hHB101,6,D,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E01,48h,10,15hHB101,6,E,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E02,48h,10,15hHB101,6,E,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E03,48h,10,15hHB101,6,E,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E04,48h,10,15hHB101,6,E,4,1,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E05,48h,10,15hHB101,6,E,5,1,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E06,48h,10,15hHB101,6,E,6,1,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E07,48h,10,15hHB101,6,E,7,1,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E08,48h,10,15hHB101,6,E,8,1,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E09,48h,10,15hHB101,6,E,9,1,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,E10,48h,10,15hHB101,6,E,10,1,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,F01,48h,10,15hHB101,6,F,1,1,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,F02,48h,10,15hHB101,6,F,2,1,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p006,F03,48h,10,15hHB101,6,F,3,1,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
